"NO","ROI_ID","SampleID","SI","Amplitude","1H(CS)","13C(CS)","1H(LW)","13C(LW)","Designate_vPC"
14455,"ROI17","Dd4.2",8,582817.09,1.386,20.94,20,20,"vPC385"
14456,"ROI17","Do5.2",26,551769.6,1.377,20.94,20,20,"vPC385"
14457,"ROI17","Dd5.1",9,528839.45,1.379,21.19,20,20,"vPC385"
14458,"ROI17","Dd1.2",5,513405.59,1.394,20.94,20,20,"vPC385"
14459,"ROI17","Dd7.1",11,511074.09,1.382,21.14,20,20,"vPC385"
14460,"ROI17","Dd6.3",10,501688.36,1.394,21.05,20,20,"vPC385"
14461,"ROI17","Dd6.2",10,497843.98,1.393,21.08,20,20,"vPC385"
14462,"ROI17","Df2.3",13,488884.97,1.378,21.29,20,20,"vPC385"
14463,"ROI17","Dd7.2",11,488169.6,1.382,21.14,20,20,"vPC385"
14464,"ROI17","Dd6.1",10,486570.85,1.393,21.08,20,20,"vPC385"
14465,"ROI17","Df3.1",14,465332.36,1.376,21.21,20,20,"vPC385"
14466,"ROI17","Dd5.3",9,461227.83,1.38,21.19,20,20,"vPC385"
14467,"ROI17","Dd7.3",11,458978.48,1.381,21.16,20,20,"vPC385"
14468,"ROI17","Dc1.1",0,458526.87,1.379,21.2,15.1,20,"vPC385"
14469,"ROI298","Df3.1",14,2168490.38,3.588,79.11,20,20,"vPC386"
14470,"ROI298","Df3.2",14,2065178.74,3.588,79.11,20,20,"vPC386"
14471,"ROI298","Df3.3",14,2060778.08,3.587,79.11,20,20,"vPC386"
14472,"ROI298","Df2.1",13,1951598.3,3.588,79.09,20,18.7,"vPC386"
14473,"ROI298","Df2.2",13,1819482.51,3.588,79.09,20,19.5,"vPC386"
14474,"ROI298","Df2.3",13,1793180.99,3.589,79.11,20,20,"vPC386"
14475,"ROI298","Df1.3",12,1479811.01,3.589,79.12,20,20,"vPC386"
14476,"ROI298","Df1.1",12,1476927.99,3.59,79.11,20,20,"vPC386"
14477,"ROI298","Df1.2",12,1422631.65,3.59,79.12,20,20,"vPC386"
14478,"ROI298","Df4.2",15,1112647.56,3.581,79.13,20,20,"vPC386"
14479,"ROI298","Df4.3",15,1062922.62,3.581,79.13,20,20,"vPC386"
14480,"ROI298","Df4.1",15,1045154.37,3.581,79.13,20,20,"vPC386"
14481,"ROI394","Df4.2",15,2165776.89,3.424,69.86,20,20,"vPC387"
14482,"ROI394","Df4.3",15,1853604.59,3.425,69.87,20,20,"vPC387"
14483,"ROI394","Df4.1",15,1849574.55,3.425,69.87,20,20,"vPC387"
14484,"ROI394","Df1.1",12,1646013.62,3.427,69.92,20,20,"vPC387"
14485,"ROI394","Df1.3",12,1559933.74,3.426,69.92,20,20,"vPC387"
14486,"ROI394","Df1.2",12,1696133.5,3.428,69.91,20,20,"vPC387"
14487,"ROI394","Df2.3",13,955289.16,3.425,69.85,20,20,"vPC387"
14488,"ROI394","Df2.1",13,924128.43,3.423,69.85,20,20,"vPC387"
14489,"ROI394","Df3.2",14,914762.93,3.425,69.87,20,20,"vPC387"
14490,"ROI394","Df3.3",14,899861.23,3.424,69.86,20,20,"vPC387"
14491,"ROI394","Df2.2",13,839923.17,3.422,69.85,20,20,"vPC387"
14492,"ROI394","Df3.1",14,827511.3,3.425,69.84,20,20,"vPC387"
14493,"ROI87","Df4.2",15,2156762.15,3.277,74.86,20,20,"vPC389"
14494,"ROI87","Df4.3",15,2126534.91,3.278,74.86,20,20,"vPC389"
14495,"ROI87","Df4.1",15,2102329.34,3.278,74.86,20,20,"vPC389"
14496,"ROI87","Df1.1",12,1677396.02,3.28,74.82,20,20,"vPC389"
14497,"ROI87","Df1.3",12,1439046.17,3.279,74.82,20,20,"vPC389"
14498,"ROI87","Df1.2",12,1356644.06,3.281,74.82,20,20,"vPC389"
14499,"ROI87","Df2.1",13,1180479.43,3.27,74.81,20,20,"vPC389"
14500,"ROI87","Df2.2",13,1164195.48,3.27,74.81,20,20,"vPC389"
14501,"ROI87","Df2.3",13,1139345.99,3.272,74.81,20,20,"vPC389"
14502,"ROI87","Df3.1",14,1133225.36,3.274,74.78,20,20,"vPC389"
14503,"ROI87","Df3.3",14,1085713.83,3.273,74.78,20,20,"vPC389"
14504,"ROI87","Df3.2",14,1038341.6,3.274,74.78,20,20,"vPC389"
14505,"ROI87","Dn4.3",19,1035263.92,3.279,74.82,20,20,"vPC389"
14506,"ROI87","Dn4.1",19,1033710.52,3.281,74.77,20,20,"vPC389"
14507,"ROI87","Dn4.2",19,1032513.5,3.281,74.78,20,20,"vPC389"
14508,"ROI87","Dn5.2",20,964883.09,3.275,74.81,20,20,"vPC389"
14509,"ROI87","Dn6.1",21,956758.42,3.274,74.84,20,20,"vPC389"
14510,"ROI87","Dn5.3",20,952149.23,3.271,74.82,20,20,"vPC389"
14511,"ROI87","Dn5.1",20,930989.01,3.27,74.8,20,20,"vPC389"
14512,"ROI87","Dn6.3",21,896117.41,3.274,74.81,20,20,"vPC389"
14513,"ROI87","Dn6.2",21,895450.84,3.275,74.83,20,20,"vPC389"
14514,"ROI87","Dn2.2",17,789073.39,3.279,74.76,20,20,"vPC389"
14515,"ROI87","Dn1.3",16,771686.4,3.278,74.79,20,20,"vPC389"
14516,"ROI87","Dn2.3",17,762761.72,3.276,74.81,20,20,"vPC389"
14517,"ROI87","Dn2.1",17,1142073.54,3.276,74.78,20,20,"vPC389"
14518,"ROI87","Dn1.2",16,750960.49,3.279,74.79,20,20,"vPC389"
14519,"ROI87","Dc2.1",1,718311,3.274,74.84,20,20,"vPC389"
14520,"ROI87","Dn1.1",16,717448.81,3.279,74.77,20,20,"vPC389"
14521,"ROI87","Dc2.3",1,702421.11,3.273,74.84,20,20,"vPC389"
14522,"ROI87","Dc2.2",1,675780.58,3.273,74.84,20,20,"vPC389"
14523,"ROI87","Dd3.3",7,650126.73,3.268,74.75,20,20,"vPC389"
14524,"ROI87","Dd7.3",11,615647.1,3.272,74.77,20,20,"vPC389"
14525,"ROI87","Dc3.2",2,590586.11,3.269,74.9,20,20,"vPC389"
14526,"ROI87","Dd5.3",9,518129.6,3.277,74.74,20,20,"vPC389"
14527,"ROI87","Dd5.2",9,504733.32,3.284,74.76,20,20,"vPC389"
14528,"ROI87","Dd5.1",9,489236.86,3.277,74.75,20,20,"vPC389"
14529,"ROI87","Dd4.3",8,486541.45,3.273,74.72,20,20,"vPC389"
14530,"ROI87","Dd1.2",5,408558.7,3.274,74.74,20,20,"vPC389"
14531,"ROI87","Dd4.1",8,407567.19,3.274,74.74,20,20,"vPC389"
14532,"ROI87","Dd4.2",8,404469.18,3.273,74.77,20,20,"vPC389"
14533,"ROI181","Do1.3",22,2143657.93,4.242,105.14,20,11,"vPC392"
14534,"ROI181","Do1.1",22,2128110.91,4.241,105.15,20,10.1,"vPC392"
14535,"ROI181","Do1.2",22,2121786.09,4.241,105.16,20,14.5,"vPC392"
14536,"ROI181","Do3.3",24,1913231.82,4.248,105.14,20,19.2,"vPC392"
14537,"ROI181","Do2.2",23,1808528.09,4.247,105.13,20,18.3,"vPC392"
14538,"ROI181","Do2.1",23,1767062.55,4.249,105.13,20,20,"vPC392"
14539,"ROI181","Do2.3",23,1753098.59,4.249,105.12,20,17.4,"vPC392"
14540,"ROI181","Do3.2",24,1713251.66,4.249,105.14,20,20,"vPC392"
14541,"ROI181","Do3.1",24,1698976.22,4.248,105.14,20,15.9,"vPC392"
14542,"ROI181","Do5.3",26,1318119.59,4.245,105.14,15.9,15.2,"vPC392"
14543,"ROI181","Do4.3",25,1307113.76,4.242,105.15,16.5,20,"vPC392"
14544,"ROI181","Do4.2",25,1302167.04,4.243,105.15,16.4,20,"vPC392"
14545,"ROI181","Do4.1",25,1301341.65,4.241,105.16,15.2,20,"vPC392"
14546,"ROI181","Do7.2",28,1272391.25,4.245,105.13,18.5,20,"vPC392"
14547,"ROI181","Do7.1",28,1232365.84,4.245,105.13,18.7,20,"vPC392"
14548,"ROI181","Do5.2",26,1232199.78,4.25,105.11,15.6,18.6,"vPC392"
14549,"ROI181","Do7.3",28,1195455.36,4.246,105.11,18.7,20,"vPC392"
14550,"ROI181","Do5.1",26,1144865.08,4.246,105.14,16.1,13.2,"vPC392"
14551,"ROI181","Df2.1",13,1067042.38,4.247,105.14,20,5,"vPC392"
14552,"ROI181","Df2.2",13,993039.29,4.247,105.14,20,5,"vPC392"
14553,"ROI181","Do6.2",27,968490.21,4.245,105.12,17.9,20,"vPC392"
14554,"ROI181","Do6.3",27,954251.96,4.244,105.13,18.8,20,"vPC392"
14555,"ROI181","Do6.1",27,924133.09,4.244,105.12,17.9,20,"vPC392"
14556,"ROI181","Df2.3",13,894410.72,4.249,105.14,20,5,"vPC392"
14557,"ROI181","Dd1.3",5,838122.52,4.254,105.05,20,20,"vPC392"
14558,"ROI181","Dd4.3",8,831950.23,4.256,105.05,20,20,"vPC392"
14559,"ROI181","Df4.2",15,794890.42,4.246,105.14,20,5,"vPC392"
14560,"ROI181","Dc5.1",4,787443.54,4.244,105.14,20,20,"vPC392"
14561,"ROI181","Df4.1",15,780393.05,4.247,105.14,20,5,"vPC392"
14562,"ROI181","Dc4.1",3,772630.64,4.248,105.13,20,20,"vPC392"
14563,"ROI181","Df4.3",15,764811.16,4.247,105.14,20,5,"vPC392"
14564,"ROI181","Dc5.2",4,763880.87,4.244,105.14,20,20,"vPC392"
14565,"ROI181","Dd2.1",6,763140.31,4.254,105.05,20,20,"vPC392"
14566,"ROI181","Dc4.2",3,754313.58,4.248,105.12,20,20,"vPC392"
14567,"ROI181","Dd2.2",6,751386.48,4.253,105.05,20,20,"vPC392"
14568,"ROI181","Dd2.3",6,748362.91,4.251,105.07,20,20,"vPC392"
14569,"ROI181","Dd1.1",5,743202.13,4.256,105.05,20,20,"vPC392"
14570,"ROI181","Dc5.3",4,737174.32,4.247,105.12,20,20,"vPC392"
14571,"ROI181","Dc4.3",3,714010.02,4.246,105.12,20,20,"vPC392"
14572,"ROI181","Df3.1",14,704043.76,4.252,105.11,20,5,"vPC392"
14573,"ROI181","Df3.2",14,649726.14,4.251,105.15,20,5,"vPC392"
14574,"ROI181","Dd6.2",10,648335.07,4.254,105.05,20,20,"vPC392"
14575,"ROI181","Df3.3",14,644730,4.25,105.15,20,5,"vPC392"
14576,"ROI181","Df1.3",12,636726.07,4.25,105.16,20,5,"vPC392"
14577,"ROI181","Df1.1",12,630462.79,4.251,105.16,20,5,"vPC392"
14578,"ROI181","Dd3.1",7,613348.36,4.25,105.08,20,20,"vPC392"
14579,"ROI181","Dd3.3",7,574177.28,4.249,105.1,20,20,"vPC392"
14580,"ROI181","Dd3.2",7,569344.25,4.248,105.1,20,20,"vPC392"
14581,"ROI181","Df1.2",12,565470.28,4.252,105.13,20,5,"vPC392"
14582,"ROI181","Dc3.3",2,443017.14,4.246,105.08,20,20,"vPC392"
14583,"ROI181","Dc3.1",2,442908.01,4.247,105.07,20,20,"vPC392"
14584,"ROI181","Dc3.2",2,442492.43,4.248,105.06,20,20,"vPC392"
14585,"ROI181","Dc2.1",1,398287.52,4.247,105.08,20,20,"vPC392"
14586,"ROI181","Dc2.2",1,390070.03,4.248,105.09,20,20,"vPC392"
14587,"ROI181","Dc2.3",1,390032.89,4.248,105.08,20,20,"vPC392"
14588,"ROI181","Dc1.1",0,368080.84,4.253,105.06,20,20,"vPC392"
14589,"ROI181","Dc1.3",0,362673.05,4.253,105.04,20,20,"vPC392"
14590,"ROI181","Dc1.2",0,360491.2,4.252,105.08,20,20,"vPC392"
14591,"ROI181","Dn1.3",16,232459.51,4.248,105.19,20,5,"vPC392"
14592,"ROI181","Dn1.1",16,232345.09,4.246,105.19,20,5,"vPC392"
14593,"ROI181","Dn1.2",16,219458.75,4.247,105.18,20,5,"vPC392"
14594,"ROI181","Dn2.1",17,187087.41,4.242,105.21,9.6,5,"vPC392"
14595,"ROI181","Dn2.2",17,179180.15,4.239,105.2,8.7,5,"vPC392"
14596,"ROI181","Dn2.3",17,126883.97,4.242,105.2,5.2,5,"vPC392"
14597,"ROI307","Df4.2",15,2142651.17,4.49,104.35,16.6,5,"vPC393"
14598,"ROI307","Df4.3",15,2059396.52,4.491,104.35,16.9,5,"vPC393"
14599,"ROI307","Df4.1",15,2045511.97,4.491,104.35,17.1,5,"vPC393"
14600,"ROI307","Df1.1",12,1316099.18,4.492,104.35,17.4,5,"vPC393"
14601,"ROI307","Df1.2",12,1290328.54,4.493,104.34,17.1,5,"vPC393"
14602,"ROI307","Df1.3",12,1283620.16,4.492,104.35,16.4,5,"vPC393"
14603,"ROI307","Df2.1",13,849386.23,4.487,104.34,15.4,5,"vPC393"
14604,"ROI307","Df2.3",13,801857.68,4.489,104.34,16.3,5,"vPC393"
14605,"ROI307","Df2.2",13,798687.34,4.487,104.35,15.8,5,"vPC393"
14606,"ROI307","Df3.1",14,703322.12,4.49,104.35,17.3,5,"vPC393"
14607,"ROI307","Df3.3",14,658604.23,4.489,104.34,17.3,5,"vPC393"
14608,"ROI307","Df3.2",14,636527.62,4.49,104.35,16.1,5,"vPC393"
14609,"ROI212","Dn3.2",18,2133575.24,1.365,25.26,19.5,20,"vPC395"
14610,"ROI212","Dn3.1",18,1706923.23,1.365,25.26,11,20,"vPC395"
14611,"ROI212","Dn3.3",18,1697824.41,1.364,25.26,10.2,20,"vPC395"
14612,"ROI212","Df2.1",13,496491.98,1.35,25.21,20,20,"vPC395"
14613,"ROI212","Df1.3",12,492435.68,1.351,25.2,20,20,"vPC395"
14614,"ROI212","Df1.1",12,488289.33,1.351,25.21,20,20,"vPC395"
14615,"ROI212","Df1.2",12,477402.05,1.351,25.21,20,20,"vPC395"
14616,"ROI212","Df2.2",13,477178.02,1.349,25.22,20,20,"vPC395"
14617,"ROI212","Df2.3",13,475759.38,1.351,25.23,20,20,"vPC395"
14618,"ROI212","Df4.2",15,437045.03,1.344,25.2,20,20,"vPC395"
14619,"ROI212","Dn2.3",17,431023.99,1.351,25.07,20,20,"vPC395"
14620,"ROI212","Df4.3",15,429036.2,1.343,25.2,20,20,"vPC395"
14621,"ROI212","Dn2.2",17,402648.48,1.353,25.11,20,20,"vPC395"
14622,"ROI212","Df3.1",14,401114.59,1.35,25.21,20,20,"vPC395"
14623,"ROI212","Do5.2",26,398047.65,1.364,25.32,20,20,"vPC395"
14624,"ROI212","Dn6.3",21,393144.74,1.346,25.16,20,20,"vPC395"
14625,"ROI212","Dn6.2",21,384410.1,1.346,25.16,20,20,"vPC395"
14626,"ROI212","Dn2.1",17,380413.42,1.353,25.12,20,20,"vPC395"
14627,"ROI212","Do5.3",26,379224.8,1.349,25.29,20,20,"vPC395"
14628,"ROI212","Do4.2",25,370689.46,1.354,25.29,20,20,"vPC395"
14629,"ROI212","Df3.2",14,367002.35,1.35,25.22,20,20,"vPC395"
14630,"ROI212","Df3.3",14,365147.82,1.35,25.2,20,20,"vPC395"
14631,"ROI26","Do5.2",26,2112772.46,1.386,30.28,20,20,"vPC397"
14632,"ROI26","Do1.3",22,1975756.87,1.384,30.46,14.7,20,"vPC397"
14633,"ROI26","Dc5.3",4,1761652.78,1.377,30.43,10.1,20,"vPC397"
14634,"ROI26","Do2.3",23,1568586.19,1.383,30.46,11.7,20,"vPC397"
14635,"ROI26","Dc4.1",3,1565596.21,1.379,30.43,9.4,20,"vPC397"
14636,"ROI26","Df2.3",13,1365813.68,1.38,30.39,20,20,"vPC397"
14637,"ROI26","Dc3.2",2,1278464.29,1.37,30.42,9.8,20,"vPC397"
14638,"ROI26","Dc2.2",1,1210349.97,1.371,30.4,8.2,20,"vPC397"
14639,"ROI26","Do3.3",24,1193675.75,1.381,30.49,5.4,20,"vPC397"
14640,"ROI26","Dc4.2",3,1173538.76,1.379,30.44,6.5,17.9,"vPC397"
14641,"ROI26","Dc5.1",4,1161058.79,1.378,30.44,5,5,"vPC397"
14642,"ROI26","Dc5.2",4,1157569.29,1.377,30.45,5,5,"vPC397"
14643,"ROI26","Do4.3",25,1156948.57,1.38,30.47,7.1,20,"vPC397"
14644,"ROI26","Dd6.3",10,1144140.91,1.378,30.38,20,20,"vPC397"
14645,"ROI26","Do1.2",22,1134773.43,1.382,30.5,5,10,"vPC397"
14646,"ROI26","Do4.2",25,1125274.5,1.38,30.47,6.5,20,"vPC397"
14647,"ROI26","Dd4.2",8,1119011.41,1.377,30.42,20,20,"vPC397"
14648,"ROI26","Do2.2",23,1095963.14,1.382,30.49,6.9,20,"vPC397"
14649,"ROI26","Do2.1",23,1080905.36,1.381,30.5,6.6,20,"vPC397"
14650,"ROI26","Do3.1",24,1077526.4,1.381,30.49,5.5,20,"vPC397"
14651,"ROI26","Do3.2",24,1071953.17,1.38,30.5,5.1,20,"vPC397"
14652,"ROI26","Dc2.3",1,1046835.17,1.371,30.41,5.8,20,"vPC397"
14653,"ROI26","Dd4.1",8,1043665.07,1.375,30.45,16.2,20,"vPC397"
14654,"ROI26","Do1.1",22,1040723.57,1.38,30.51,5,5,"vPC397"
14655,"ROI26","Do4.1",25,1030378.26,1.38,30.48,6.8,20,"vPC397"
14656,"ROI26","Dc3.1",2,1026541.65,1.369,30.42,7,20,"vPC397"
14657,"ROI26","Dc2.1",1,995625.07,1.37,30.42,5.6,20,"vPC397"
14658,"ROI26","Dn1.1",16,979250.12,1.391,30.78,7,20,"vPC397"
14659,"ROI26","Do5.1",26,937149.64,1.378,30.45,8.6,20,"vPC397"
14660,"ROI26","Dc4.3",3,911335.31,1.378,30.47,5,5,"vPC397"
14661,"ROI26","Do5.3",26,892102.61,1.377,30.46,5,20,"vPC397"
14662,"ROI26","Do7.3",28,890324.11,1.378,30.43,10.3,20,"vPC397"
14663,"ROI26","Df1.2",12,837982.06,1.377,30.45,11.1,20,"vPC397"
14664,"ROI26","Dd4.3",8,828226.34,1.375,30.46,11.5,20,"vPC397"
14665,"ROI26","Dd1.2",5,765930.16,1.376,30.42,12.1,20,"vPC397"
14666,"ROI26","Do7.2",28,739815.85,1.378,30.45,6.1,20,"vPC397"
14667,"ROI26","Dc1.2",0,729653.24,1.373,30.39,8.6,20,"vPC397"
14668,"ROI26","Do6.2",27,728325.98,1.377,30.47,7.3,20,"vPC397"
14669,"ROI26","Dd1.1",5,710213.1,1.376,30.45,10.2,20,"vPC397"
14670,"ROI26","Df4.1",15,710204.62,1.372,30.4,7.1,20,"vPC397"
14671,"ROI26","Df3.1",14,694747.01,1.375,30.43,8.2,20,"vPC397"
14672,"ROI26","Dc1.1",0,674932.4,1.373,30.4,8,20,"vPC397"
14673,"ROI26","Df1.1",12,667256.51,1.377,30.48,7.6,20,"vPC397"
14674,"ROI26","Df2.2",13,666839.35,1.378,30.47,6,20,"vPC397"
14675,"ROI26","Df4.3",15,663399.81,1.372,30.42,5.5,20,"vPC397"
14676,"ROI26","Do7.1",28,650926.17,1.378,30.45,5.2,20,"vPC397"
14677,"ROI26","Dd6.2",10,636705.19,1.378,30.44,9.4,20,"vPC397"
14678,"ROI26","Do6.3",27,630914.29,1.379,30.47,5,18.1,"vPC397"
14679,"ROI26","Df2.1",13,623880.68,1.378,30.45,5.1,20,"vPC397"
14680,"ROI26","Dd2.2",6,611389.05,1.378,30.45,7.4,20,"vPC397"
14681,"ROI26","Dn5.3",20,610867.25,1.377,30.44,20,20,"vPC397"
14682,"ROI26","Do6.1",27,607764.61,1.376,30.48,5,20,"vPC397"
14683,"ROI26","Dd2.3",6,602646.26,1.378,30.45,7.3,20,"vPC397"
14684,"ROI26","Df4.2",15,591088.36,1.372,30.42,5,20,"vPC397"
14685,"ROI26","Dc1.3",0,587880.73,1.373,30.41,5.2,18,"vPC397"
14686,"ROI26","Dd6.1",10,586268.16,1.378,30.45,8.6,20,"vPC397"
14687,"ROI26","Dd2.1",6,575141.42,1.377,30.45,6,20,"vPC397"
14688,"ROI26","Dd1.3",5,557454.03,1.374,30.43,5,20,"vPC397"
14689,"ROI26","Df1.3",12,556001.8,1.376,30.49,5,20,"vPC397"
14690,"ROI26","Dd7.1",11,541146.28,1.375,30.41,9.7,20,"vPC397"
14691,"ROI26","Df3.2",14,536089.09,1.376,30.48,5,20,"vPC397"
14692,"ROI26","Dd5.2",9,533763.26,1.371,30.43,8,20,"vPC397"
14693,"ROI26","Df3.3",14,533582.36,1.375,30.45,5,20,"vPC397"
14694,"ROI26","Dd7.2",11,477433.76,1.374,30.4,7.8,20,"vPC397"
14695,"ROI26","Dd5.1",9,429954.29,1.371,30.43,5.7,20,"vPC397"
14696,"ROI26","Dd5.3",9,420579.02,1.371,30.43,5.2,20,"vPC397"
14697,"ROI26","Dn2.3",17,408530.47,1.378,30.45,10.8,20,"vPC397"
14698,"ROI26","Dn6.2",21,371232.09,1.367,30.34,13.8,20,"vPC397"
14699,"ROI26","Dn4.3",19,344250.81,1.369,30.38,9.7,20,"vPC397"
14700,"ROI26","Dn2.1",17,309735.8,1.375,30.51,5.8,20,"vPC397"
14701,"ROI26","Dn2.2",17,309181.35,1.375,30.52,6.5,20,"vPC397"
14702,"ROI26","Dn1.3",16,276666.85,1.372,30.46,6.3,20,"vPC397"
14703,"ROI26","Dn6.1",21,260180.37,1.368,30.31,8.6,20,"vPC397"
14704,"ROI26","Dn5.1",20,232859.47,1.378,30.48,7,20,"vPC397"
14705,"ROI26","Dn5.2",20,169522.04,1.375,30.4,5,20,"vPC397"
14706,"ROI246","Do1.2",22,2094060.39,3.742,68.58,20,20,"vPC398"
14707,"ROI246","Do1.1",22,2077223.64,3.742,68.58,20,20,"vPC398"
14708,"ROI246","Do1.3",22,2072522.42,3.743,68.57,20,20,"vPC398"
14709,"ROI246","Do3.3",24,1857674.25,3.744,68.6,20,20,"vPC398"
14710,"ROI246","Do2.2",23,1772311.98,3.743,68.59,20,20,"vPC398"
14711,"ROI246","Do3.2",24,1715734.61,3.744,68.6,20,20,"vPC398"
14712,"ROI246","Do3.1",24,1706054.1,3.744,68.6,20,20,"vPC398"
14713,"ROI246","Do2.1",23,1698669.51,3.743,68.6,20,20,"vPC398"
14714,"ROI246","Do2.3",23,1625296.59,3.744,68.58,20,12,"vPC398"
14715,"ROI246","Do4.1",25,1338939.69,3.744,68.57,20,20,"vPC398"
14716,"ROI246","Do4.2",25,1305774.73,3.746,68.58,20,20,"vPC398"
14717,"ROI246","Do4.3",25,1291725.53,3.745,68.57,20,20,"vPC398"
14718,"ROI246","Do5.2",26,1270118.32,3.749,68.59,20,20,"vPC398"
14719,"ROI246","Do7.2",28,1240141.34,3.745,68.58,20,20,"vPC398"
14720,"ROI246","Do5.1",26,1198893,3.745,68.59,20,20,"vPC398"
14721,"ROI246","Do5.3",26,1183270.75,3.744,68.59,20,20,"vPC398"
14722,"ROI246","Do7.1",28,1165569.99,3.744,68.59,20,20,"vPC398"
14723,"ROI246","Df2.1",13,1135245.16,3.743,68.58,20,20,"vPC398"
14724,"ROI246","Do7.3",28,1134627.83,3.745,68.58,20,20,"vPC398"
14725,"ROI246","Df2.2",13,1045886.32,3.743,68.58,20,20,"vPC398"
14726,"ROI246","Df2.3",13,988196.38,3.745,68.58,20,20,"vPC398"
14727,"ROI246","Do6.2",27,948957.69,3.744,68.6,20,20,"vPC398"
14728,"ROI246","Do6.1",27,932643.28,3.744,68.6,20,20,"vPC398"
14729,"ROI246","Do6.3",27,918720.98,3.745,68.59,20,20,"vPC398"
14730,"ROI246","Df4.1",15,881592.18,3.742,68.6,20,20,"vPC398"
14731,"ROI246","Df4.3",15,866342.18,3.742,68.59,20,20,"vPC398"
14732,"ROI246","Df4.2",15,853915.93,3.742,68.59,20,20,"vPC398"
14733,"ROI246","Dd3.3",7,847039.28,3.741,68.31,20,20,"vPC398"
14734,"ROI246","Dd3.1",7,832480.32,3.741,68.33,20,20,"vPC398"
14735,"ROI246","Df3.1",14,831081.47,3.744,68.59,20,20,"vPC398"
14736,"ROI246","Dc4.1",3,830296.09,3.744,68.57,20,20,"vPC398"
14737,"ROI246","Dd1.3",5,806004.63,3.741,68.57,20,20,"vPC398"
14738,"ROI246","Df3.2",14,794396.19,3.743,68.59,20,20,"vPC398"
14739,"ROI246","Dd3.2",7,788322.83,3.741,68.32,20,20,"vPC398"
14740,"ROI246","Df3.3",14,788266.3,3.742,68.59,20,20,"vPC398"
14741,"ROI246","Dd4.3",8,759872.88,3.743,68.59,20,20,"vPC398"
14742,"ROI246","Dc4.3",3,752792.88,3.742,68.57,20,20,"vPC398"
14743,"ROI246","Df1.1",12,752664.11,3.745,68.6,20,20,"vPC398"
14744,"ROI246","Dc5.1",4,749719.35,3.742,68.58,20,20,"vPC398"
14745,"ROI246","Df1.3",12,745500.27,3.745,68.6,20,20,"vPC398"
14746,"ROI246","Dc4.2",3,740797.19,3.743,68.57,20,20,"vPC398"
14747,"ROI246","Dd1.1",5,734363.52,3.743,68.56,20,20,"vPC398"
14748,"ROI246","Dd2.3",6,733842.38,3.742,68.57,20,20,"vPC398"
14749,"ROI246","Dd2.1",6,726386.42,3.742,68.57,20,20,"vPC398"
14750,"ROI246","Dd2.2",6,725618.32,3.743,68.57,20,20,"vPC398"
14751,"ROI246","Dd4.1",8,723081.24,3.744,68.59,20,20,"vPC398"
14752,"ROI246","Dc5.2",4,698430.12,3.741,68.59,20,20,"vPC398"
14753,"ROI246","Dc5.3",4,697901.5,3.742,68.59,20,20,"vPC398"
14754,"ROI246","Df1.2",12,696718.37,3.746,68.6,20,20,"vPC398"
14755,"ROI246","Dd5.3",9,668998.8,3.743,68.63,20,20,"vPC398"
14756,"ROI246","Dd4.2",8,666224.67,3.745,68.57,20,20,"vPC398"
14757,"ROI246","Dd1.2",5,661969.06,3.744,68.57,20,20,"vPC398"
14758,"ROI246","Dd5.1",9,647548.82,3.743,68.62,20,20,"vPC398"
14759,"ROI246","Dd6.1",10,634380.41,3.744,68.6,20,20,"vPC398"
14760,"ROI246","Dd6.3",10,634320.33,3.745,68.57,20,20,"vPC398"
14761,"ROI246","Dd5.2",9,632941.95,3.746,68.66,20,20,"vPC398"
14762,"ROI246","Dd6.2",10,631258.57,3.743,68.6,20,20,"vPC398"
14763,"ROI246","Dd7.1",11,560582.96,3.745,68.58,20,20,"vPC398"
14764,"ROI246","Dn2.2",17,557672.52,3.744,68.61,20,20,"vPC398"
14765,"ROI246","Dd7.2",11,557417.08,3.744,68.56,20,20,"vPC398"
14766,"ROI246","Dn2.1",17,554714.61,3.744,68.61,20,20,"vPC398"
14767,"ROI246","Dd7.3",11,545973.81,3.745,68.61,20,20,"vPC398"
14768,"ROI246","Dn2.3",17,529162.07,3.746,68.58,20,20,"vPC398"
14769,"ROI246","Dn1.2",16,526313.78,3.746,68.63,20,20,"vPC398"
14770,"ROI246","Dn1.1",16,509500.53,3.745,68.63,20,20,"vPC398"
14771,"ROI246","Dn1.3",16,498667.95,3.746,68.63,20,20,"vPC398"
14772,"ROI246","Dc3.2",2,467695.63,3.741,68.61,20,20,"vPC398"
14773,"ROI246","Dc1.1",0,459585.36,3.744,68.59,20,20,"vPC398"
14774,"ROI246","Dc1.3",0,457293.54,3.744,68.61,20,20,"vPC398"
14775,"ROI246","Dn4.1",19,450147.7,3.746,68.66,20,20,"vPC398"
14776,"ROI246","Dc1.2",0,439330.8,3.745,68.6,20,20,"vPC398"
14777,"ROI246","Dc3.3",2,421783.95,3.739,68.61,20,20,"vPC398"
14778,"ROI246","Dn4.2",19,419513.64,3.747,68.66,20,20,"vPC398"
14779,"ROI246","Dc3.1",2,403555.2,3.74,68.61,20,20,"vPC398"
14780,"ROI246","Dc2.1",1,401335.2,3.737,68.64,20,20,"vPC398"
14781,"ROI246","Dn6.2",21,390765.96,3.746,68.6,20,20,"vPC398"
14782,"ROI246","Dn6.1",21,383805.35,3.746,68.6,20,20,"vPC398"
